"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_active","p_infected","p_infected_low","p_infected_high","p_daily","p_active"
"2020-01-03","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-04","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-05","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-06","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-07","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-08","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-09","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-10","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-11","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-12","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-13","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-14","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-15","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-16","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-17","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-18","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-19","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-20","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-21","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-22","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-23","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-24","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-25","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-26","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-27","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-28","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-29","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-30","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-31","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-01","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-02","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-03","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-04","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-05","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-06","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-07","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-08","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-09","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-10","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-11","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-12","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-13","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-14","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-15","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-16","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-17","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-18","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-19","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-20","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-21","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-22","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-23","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-24","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-25","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-26","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-27","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-28","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-29","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-03-01","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-03-02","DO",10738957,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-03-03","DO",10738957,1,0,1,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-03-04","DO",10738957,0,0,1,0,0,NA,NA,0,0,0,NA,NA,0,0
"2020-03-05","DO",10738957,0,0,1,0,0,NA,NA,0,0,0,NA,NA,0,0
"2020-03-06","DO",10738957,0,0,1,0,0,NA,NA,0,0,0,NA,NA,0,0
"2020-03-07","DO",10738957,1,0,2,0,0,NA,NA,0,0,0,NA,NA,0,0
"2020-03-08","DO",10738957,0,0,2,0,0,NA,NA,0,0,0,NA,NA,0,0
"2020-03-09","DO",10738957,0,0,2,0,0,NA,NA,0,0,0,NA,NA,0,0
"2020-03-10","DO",10738957,0,0,2,0,0,0,NA,0,0,0,0,NA,0,0
"2020-03-11","DO",10738957,3,0,5,0,0,0,NA,0,0,0,0,NA,0,0
"2020-03-12","DO",10738957,0,0,5,0,0,0,NA,0,0,0,0,NA,0,0
"2020-03-13","DO",10738957,0,0,5,0,0,0,NA,0,0,0,0,NA,0,0
