"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"2020/01/01","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/02","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/03","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/04","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/05","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/06","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/07","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/08","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/09","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/10","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/11","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/12","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/13","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/14","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/15","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/16","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/17","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/18","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/19","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/20","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/21","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/22","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/23","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/24","US",329064917,1,0,1,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/25","US",329064917,0,0,1,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/01/26","US",329064917,3,0,4,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/01/27","US",329064917,0,0,4,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/01/28","US",329064917,0,0,4,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/01/29","US",329064917,1,0,5,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/01/30","US",329064917,0,0,5,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/01/31","US",329064917,2,0,7,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/01","US",329064917,0,0,7,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/02","US",329064917,0,0,7,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/03","US",329064917,3,0,10,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/04","US",329064917,0,0,10,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/05","US",329064917,0,0,10,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/06","US",329064917,1,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/07","US",329064917,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/08","US",329064917,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/09","US",329064917,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/10","US",329064917,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/11","US",329064917,1,0,12,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/12","US",329064917,0,0,12,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/13","US",329064917,1,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/14","US",329064917,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/15","US",329064917,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/16","US",329064917,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/17","US",329064917,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/18","US",329064917,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/19","US",329064917,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/20","US",329064917,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/21","US",329064917,2,0,15,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/22","US",329064917,0,0,15,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/23","US",329064917,0,0,15,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/24","US",329064917,0,0,15,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/25","US",329064917,0,0,15,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/26","US",329064917,0,0,15,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/27","US",329064917,1,0,16,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/28","US",329064917,0,0,16,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/29","US",329064917,8,1,24,1,137.265051172624,22.43884197914,839.691027323914,137.265051172624,137.265051172624,137.265051172624,4.17136692735384e-07,6.81897121811378e-08,2.55174886152909e-06,4.17136692735384e-07,4.17136692735384e-07,4.17136692735384e-07
"2020/03/01","US",329064917,7,0,31,1,171.907221064178,28.101828801864,1051.6074545315,34.6421698915541,171.907221064178,171.907221064178,5.2241126957991e-07,8.53990424079878e-08,3.19574466983212e-06,1.05274576844526e-07,5.2241126957991e-07,5.2241126957991e-07
"2020/03/02","US",329064917,23,5,54,6,1699.5893881339,1407.52173802897,2052.26250523308,1527.68216706972,1699.5893881339,1699.5893881339,5.16490607272454e-06,4.2773375869448e-06,6.23664936372746e-06,4.64249480314463e-06,5.16490607272454e-06,5.16490607272454e-06
"2020/03/03","US",329064917,19,1,73,7,2424.31358790386,2084.07601960322,2820.09692411039,724.72419976996,2424.31358790386,2424.31358790386,7.36728062658791e-06,6.3333278995622e-06,8.57003216818277e-06,2.20237455386337e-06,7.36728062658791e-06,7.36728062658791e-06
"2020/03/04","US",329064917,33,4,106,11,4712.48397691622,4388.69857011991,5060.15732861902,2288.17038901236,4712.48397691622,4712.48397691622,1.43208337731008e-05,1.33368777508418e-05,1.53773832067884e-05,6.95355314651292e-06,1.43208337731008e-05,1.43208337731008e-05
"2020/03/05","US",329064917,77,1,183,12,7177.88633686878,6651.70385027539,7745.69244583468,2465.40235995256,7177.88633686878,7177.88633686878,2.18129796464106e-05,2.02139562944518e-05,2.35384936092555e-05,7.49214587330974e-06,2.18129796464106e-05,2.18129796464106e-05
"2020/03/06","US",329064917,53,2,236,14,8219.52084709568,7630.92164040671,8853.52073307881,1041.6345102269,8219.52084709568,8219.52084709568,2.49784173956645e-05,2.31897149959827e-05,2.69050885575833e-05,3.1654377492539e-06,2.49784173956645e-05,2.49784173956645e-05
"2020/03/07","US",329064917,166,3,402,17,12370.2823856005,11554.9440686355,13243.1524887138,4150.76153850483,12370.2823856005,12370.2823856005,3.75922249578509e-05,3.5114481890014e-05,4.02448021789992e-05,1.26138075621864e-05,3.75922249578509e-05,3.75922249578509e-05
"2020/03/08","US",329064917,116,4,518,21,13899.1419883799,13078.7692669945,14770.9730227193,1528.85960277943,13899.1419883799,13899.1419883799,4.2238297886918e-05,3.97452556967491e-05,4.48877174673693e-05,4.64607292906715e-06,4.2238297886918e-05,4.2238297886918e-05
"2020/03/09","US",329064917,75,1,593,22,11567.4930976236,10817.0206701045,12370.0324372475,0,13899.1419883799,13899.1419883799,3.51526173105339e-05,3.28719961055723e-05,3.7591465386289e-05,0,4.2238297886918e-05,4.2238297886918e-05
"2020/03/10","US",329064917,188,6,781,28,13818.2385044073,13080.771599831,14597.2822709596,0,13899.1419883799,13761.8769372073,4.19924391526895e-05,3.97513406141409e-05,4.43598862012981e-05,0,4.2238297886918e-05,4.18211611941826e-05
"2020/03/11","US",329064917,365,5,1146,33,17621.4887953749,16783.5590832871,18501.2526737986,1309.79443226594,15208.9364206459,15037.0291995817,5.35501899018146e-05,5.10037935259051e-05,5.62237167136192e-05,3.980352704284e-06,4.6218650591202e-05,4.56962393216221e-05
"2020/03/12","US",329064917,439,10,1585,43,23619.3107257349,22736.5038074466,24536.3950360785,8410.37430508897,23482.0456745622,21919.721337601,7.1777055242066e-05,6.9094280893659e-05,7.45639956388257e-05,2.5558404650864e-05,7.13599185493306e-05,6.66121491693414e-05
"2020/03/13","US",329064917,633,8,2218,51,28929.2038568245,27979.0643293383,29911.6091209724,5309.89313108964,28757.2966357603,26504.8902689206,8.79133640880486e-05,8.50259717274519e-05,9.08988092491562e-05,1.61363088459826e-05,8.73909528184687e-05,8.05460834614607e-05
"2020/03/14","US",329064917,759,7,2977,58,32321.0115627006,31346.403326122,33325.921879072,3391.8077058761,30621.4221745667,27608.5275857844,9.82207761841126e-05,9.52590255196424e-05,0.000101274612264643,1.0307412096064e-05,9.30558701113881e-05,8.38999424110118e-05
"2020/03/15","US",329064917,234,12,3211,70,30690.2098860003,29896.6179750959,31504.8673275135,0,29896.6979747967,25143.1252258318,9.32649100542077e-05,9.08532524453097e-05,9.57405840000668e-05,0,9.08534955575247e-05,7.64077965377021e-05
"2020/03/16","US",329064917,1467,27,4678,97,46087.8968031409,45204.8165657298,46988.2280939784,12136.08356374,39744.6111495244,36237.5742793449,0.000140057157181362,0.000137373552239632,0.000142793186591746,3.68805148673447e-05,0.000120780457278356,0.000110122873655793
"2020/03/17","US",329064917,1833,37,6511,134,67259.1055786185,66295.4425808309,68236.776271915,22802.0104521778,60081.2192417497,54888.823193018,0.000204394641008231,0.000201466151983716,0.000207365698215453,6.92933499567742e-05,0.000182581661361821,0.000166802416050381
"2020/03/18","US",329064917,2657,60,9168,194,103616.849303274,102543.072629918,104701.86999648,36357.743724655,95397.3284561778,89717.7073148936,0.000314882699279892,0.000311619584259473,0.000318179983910227,0.00011048805827166,0.000289904281884227,0.000272644401392974
"2020/03/19","US",329064917,4494,72,13662,266,158041.129023043,156769.075434195,159323.504292545,54424.27971977,145670.846637443,144141.987034664,0.000480273407642066,0.000476407746117145,0.000484170435867354,0.000165390708362174,0.000442681182684215,0.000438035109755148
"2020/03/20","US",329064917,6367,106,20029,372,237434.793549983,235944.507327908,238934.49280332,79393.664526939,223535.651561603,223535.651561603,0.000721543930342421,0.000717015078601976,0.000726101387475833,0.000241270522700355,0.000679305632455503,0.000679305632455503
"2020/03/21","US",329064917,5995,103,26024,475,282524.192799051,281003.318089354,284053.298941382,45089.3992490689,268625.050810671,267315.256378406,0.000858566739276711,0.000853944931751427,0.000863213561418284,0.00013702280893429,0.000816328441389793,0.000812348088685509
"2020/03/22","US",329064917,8873,124,34897,599,340753.08022226,339148.288609759,342365.465433804,58228.887423209,326853.938233881,317133.769496526,0.00103551932344784,0.0010306424996675,0.00104041922352301,0.000176952584171132,0.000993281025560924,0.000963742268205776
"2020/03/23","US",329064917,11238,191,46135,790,427962.560644478,426231.58491788,429700.566063553,87209.4804222172,412753.624223832,399033.356787653,0.00130054143889328,0.00129528115243558,0.00130582308798222,0.000265022115445437,0.00125432278830208,0.00121262807480523
"2020/03/24","US",329064917,10619,243,56754,1033,501566.853155407,499786.711355443,503353.335469746,73604.2925109291,477947.542429672,469245.841592706,0.00152421855762706,0.00151880885969817,0.00152964752383417,0.000223677118733776,0.00145244150238499,0.00142599778144294
"2020/03/25","US",329064917,12082,334,68836,1367,596097.704239244,594221.794117563,597979.536457387,94530.851083837,567168.500382419,563776.692676543,0.0018114896892495,0.0018057889596221,0.00181720841561906,0.000287271131622448,0.00172357632516145,0.00171326891306539
"2020/03/26","US",329064917,17856,418,86692,1785,741827.923480433,739710.903145906,743951.002634801,145730.219241189,709506.911917732,697370.828353992,0.00225435130017349,0.00224791785733241,0.00226080315524733,0.00044286161092399,0.00215613052398938,0.00211925000912204
"2020/03/27","US",329064917,18690,522,105382,2307,898423.22578038,896055.298256224,900797.410820976,156595.302299947,866102.21421768,831164.120201762,0.00273023096467127,0.00272303503644609,0.00273744590895108,0.000475879664497773,0.00263201018848715,0.00252583632366303
"2020/03/28","US",329064917,19630,650,125012,2957,1067417.400155,1064779.63471023,1070061.70010354,168994.174374619,1022960.30502856,963800.550851725,0.00324378973573472,0.00323577379326108,0.00325182553600371,0.000513558771063457,0.00310868844468327,0.00292890703645483
"2020/03/29","US",329064917,18899,616,143911,3573,1176056.12325188,1173264.90881984,1178853.978024,108638.723096882,1108797.01767326,1018014.99422884,0.00357393347784893,0.00356545121709175,0.00358243591802891,0.00033014374211421,0.0033695388368407,0.00309366007020687
"2020/03/30","US",329064917,22075,713,165986,4286,1308689.97915589,1305687.31581064,1311699.54766676,132633.85590401,1205073.12985262,1071255.18560591,0.00397699636620908,0.00396787153037843,0.00398614218624455,0.000403062888360141,0.00366211366692918,0.00325545243586665
"2020/03/31","US",329064917,26314,1085,192300,5371,1552274.82440841,1548842.25231959,1555715.00382529,243584.845252516,1394233.69538536,1269750.63160936,0.0047172297750854,0.00470679848353325,0.00472768418465373,0.00074023340887633,0.00423695636744334,0.00385866303580869
"2020/04/01","US",329064917,32286,1284,224586,6655,1859812.73263726,1855817.77713529,1863816.28794339,307537.908228849,1622377.93908727,1519059.652415,0.0056518110456523,0.00563967071924381,0.00566397750612652,0.000934581270566893,0.00493026711530988,0.00461629172220446
"2020/04/02","US",329064917,32222,1514,256808,8169,2182734.59162792,2178152.86480488,2187325.95607604,322921.85899066,1900210.39882886,1754772.03098344,0.0066331428203509,0.00661921934633001,0.00664709558228608,0.000981331774698607,0.00577457608107419,0.00533260138145763
"2020/04/03","US",329064917,32307,1429,289115,9598,2432847.06093828,2427816.30263541,2437888.24364148,250112.46931036,2092093.98071602,1931280.20778287,0.00739321311769701,0.00737792507560268,0.00740853283864801,0.000760070297346101,0.00635769379424916,0.00586899456006995
"2020/04/04","US",329064917,32386,1568,321501,11166,2673149.787047,2667689.0867541,2678621.66527208,240302.72610872,2245187.22640252,2077052.08280775,0.00812347244858982,0.0081068778497408,0.008140101016214,0.000730259330892815,0.00682293100969654,0.00631198275934032
"2020/04/05","US",329064917,29895,1615,351396,12781,2865168.74113083,2859370.95569836,2870978.28240625,192018.954083829,2363601.88797542,2123340.81765039,0.0087070015462354,0.00868938257461933,0.00872465624284783,0.000583529097645585,0.00718278298860835,0.00645265024606191
"2020/04/06","US",329064917,31390,1772,382786,14553,3073585.61136587,3067416.20926967,3079767.42179522,208416.870235045,2477487.90712663,2175162.38558549,0.00934036250168191,0.00932161421896479,0.00935914849225698,0.000633360955446505,0.00752887281243241,0.00661013153701064
"2020/04/07","US",329064917,30779,2573,413565,17126,3412964.51068136,3406176.37963944,3419766.16971418,339378.899315493,2671136.58720093,2345547.11052636,0.0103717058074634,0.0103510772606593,0.0103923754646691,0.00103134330578149,0.00811735450728991,0.00712791607172868
"2020/04/08","US",329064917,31235,2161,444800,19287,3644390.49423292,3637183.10013274,3651612.17041026,231425.983551554,2745967.26845254,2468334.37098104,0.0110749894806711,0.0110530868294682,0.011096935533879,0.000703283673207721,0.00834475851599986,0.00750105600282219
"2020/04/09","US",329064917,35942,2211,480742,21498,3904514.02102744,3896827.96134746,3912215.24060516,260123.526794523,2837096.62087244,2595824.04187155,0.0118654825212724,0.0118421252465132,0.0118888858656578,0.000790493040601233,0.00862169278553764,0.00788848615506329
"2020/04/10","US",329064917,34403,2197,515145,23695,4132646.42339478,4124541.77343733,4140766.99884277,228132.402367345,2956590.3001429,2580371.59898638,0.0125587572843409,0.0125341279497058,0.0125834350151729,0.000693274763068544,0.00898482380649197,0.0078415275092555
"2020/04/11","US",329064917,29083,2126,544228,25821,4291419.46569309,4283028.76773899,4299826.60150367,158773.042298307,2982729.4865372,2431606.73305584,0.0130412549135194,0.013015756303608,0.0130668034766638,0.000482497629178461,0.00906425854731029,0.00738944386786707
"2020/04/12","US",329064917,27256,1873,571484,27694,4386619.00566739,4378061.30535649,4395193.43352721,95199.539974303,2834344.18125899,2203884.41403948,0.0133305581332069,0.0133045520174868,0.0133566150825103,0.000289303219687509,0.00861332835812147,0.00669741531285597
"2020/04/13","US",329064917,26939,2015,598423,29709,4500823.48552966,4492061.63358248,4509602.42763628,114204.479862264,2641010.7528924,2067976.42459138,0.0136776157317605,0.0136509892167644,0.0137042941822822,0.000347057598553614,0.00802580468610819,0.00628440261406348
"2020/04/14","US",329064917,28818,2447,627241,32156,4693280.07315557,4684164.48482132,4702413.4008222,192456.587625915,2510545.48152766,2020130.28610858,0.0142624747601264,0.0142347732706532,0.0142902301579059,0.000584859028365869,0.00762933193977545,0.00613900231153654
"2020/04/15","US",329064917,25408,2607,652649,34763,4880686.42877759,4871226.79962834,4890164.42795708,187406.355622012,2447839.36783931,2015517.68764676,0.0148319865674942,0.0148032395675542,0.0148607893923772,0.000569511807367821,0.00743877344979717,0.00612498502125877
"2020/04/16","US",329064917,30002,2153,682651,36916,5038276.98353461,5028526.38451462,5048046.48952137,157590.554757022,2365127.19648761,1964691.37216874,0.0153108907186682,0.0152812594862995,0.0153405794076838,0.000478904151173983,0.00718741827007834,0.00597052821698625
"2020/04/17","US",329064917,33066,2113,715717,39029,5214626.4094059,5204547.61586834,5224724.72088944,176349.425871294,2349457.66827508,1801661.89872454,0.0158468014668543,0.0158161728795548,0.0158774893675142,0.000535910748186182,0.00713979992061894,0.00547509565939094
"2020/04/18","US",329064917,27907,1972,743624,41001,5335003.0020456,5324702.72152964,5345323.20776382,120376.592639693,2261417.39067973,1690612.50781268,0.0162126155856523,0.016181313918462,0.0162439778038198,0.000365814118798003,0.00687225308397044,0.00513762610498122
"2020/04/19","US",329064917,26062,1976,769686,42977,5443027.41883604,5432528.98317796,5453546.14286287,108024.416790444,2030062.90815468,1538513.3978086,0.0165408925037002,0.0165089886600642,0.0165728580019452,0.000328276918047889,0.00616918669623683,0.00467540998242788
"2020/04/20","US",329064917,29820,2236,799506,45213,5611141.17943289,5600329.707533,5621973.52294761,168113.760596846,1966750.68519997,1478494.7560381,0.0170517757729636,0.0170189206390939,0.017084694333877,0.00051088326926339,0.0059767862922925,0.00449301848862272
"2020/04/21","US",329064917,25926,2505,825432,47718,5784992.63048233,5773858.01886773,5796148.71466784,173851.451049441,1880478.60945489,1493573.16478924,0.0175800953903644,0.0175462582626751,0.0176139977713511,0.000528319617400725,0.00571461286909199,0.00453884047684499
"2020/04/22","US",329064917,28911,2465,854343,50183,5974309.90864821,5962821.7273004,5985820.22352889,189317.278165886,1841663.48525343,1587690.90298082,0.0181554143271013,0.0181205027313817,0.018190393184725,0.000575318936736991,0.00559665704276044,0.00482485619389447
"2020/04/23","US",329064917,33612,2458,887955,52641,6195563.76389734,6183660.26639787,6207490.17553611,221253.855249126,1904144.29820425,1694740.27836768,0.0188277857766811,0.0187916120708725,0.0188640291165895,0.000672371449579739,0.00578653086316172,0.00515017004492059
"2020/04/24","US",329064917,32327,2188,920282,54829,6375103.18991988,6362863.13131145,6387366.79438048,179539.426022539,1988484.18425248,1681823.11676431,0.0193733906611499,0.0193361941750583,0.0194106587010626,0.000545604884468857,0.00604283252794306,0.00511091590102358
"2020/04/25","US",329064917,30380,1716,950662,56545,6484795.77284183,6472351.12903679,6497264.34445245,109692.582921948,1983972.28731217,1604109.34406424,0.0197067369926944,0.0196689187897742,0.0197446279101593,0.000333346331544509,0.00602912126093396,0.00487475042520027
"2020/04/26","US",329064917,26488,1404,977150,57949,6532146.12581248,6519615.15893426,6544701.17772135,47350.3529706541,1838866.05265691,1493869.14227787,0.0198506306456622,0.0198125501143419,0.0198887843693205,0.000143893652967734,0.00558815588553582,0.00453973992699402
"2020/04/27","US",329064917,23715,1520,1000865,59469,6576089.78796638,6563479.33049488,6588724.47399557,43943.6621538932,1695403.35918879,1361463.37856047,0.0199841716580391,0.0199458495616379,0.0200225673829446,0.000133541012376877,0.00515218509054488,0.00413737019118471
"2020/04/28","US",329064917,24575,2225,1025440,61694,6706180.63594175,6693327.85814583,6719058.09412097,130090.847975376,1667903.65240714,1371177.63389616,0.0203795065638728,0.0203404480768329,0.0204186400524762,0.000395334905833721,0.00506861584520462,0.00416689097822043
"2020/04/29","US",329064917,26459,2409,1051899,64103,6870933.17522263,6857772.06563613,6884119.54298394,164752.539280883,1656306.76581673,1427905.75638659,0.0208801753704502,0.0208401798895995,0.0209202476087232,0.000500668806577406,0.00503337390359584,0.00433928286674995
