"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_active","p_infected","p_infected_low","p_infected_high","p_daily","p_active"
"2020-01-05","GR",10724599,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-06","GR",10724599,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-07","GR",10724599,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-08","GR",10724599,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-09","GR",10724599,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-10","GR",10724599,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-11","GR",10724599,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-12","GR",10724599,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-13","GR",10724599,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-14","GR",10724599,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-15","GR",10724599,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-16","GR",10724599,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-17","GR",10724599,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-18","GR",10724599,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-19","GR",10724599,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-20","GR",10724599,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-21","GR",10724599,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-22","GR",10724599,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-23","GR",10724599,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-24","GR",10724599,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-25","GR",10724599,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-26","GR",10724599,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-27","GR",10724599,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-28","GR",10724599,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-29","GR",10724599,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-30","GR",10724599,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-31","GR",10724599,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-01","GR",10724599,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-02","GR",10724599,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-03","GR",10724599,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-04","GR",10724599,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-05","GR",10724599,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-06","GR",10724599,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-07","GR",10724599,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-08","GR",10724599,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-09","GR",10724599,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-10","GR",10724599,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-11","GR",10724599,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-12","GR",10724599,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-13","GR",10724599,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-14","GR",10724599,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-15","GR",10724599,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-16","GR",10724599,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-17","GR",10724599,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
