"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_active","p_infected","p_infected_low","p_infected_high","p_daily","p_active"
"2020-01-05","BA",3300998,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-06","BA",3300998,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-07","BA",3300998,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-08","BA",3300998,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-09","BA",3300998,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-10","BA",3300998,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-11","BA",3300998,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-12","BA",3300998,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-13","BA",3300998,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-14","BA",3300998,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-15","BA",3300998,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-16","BA",3300998,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-17","BA",3300998,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-18","BA",3300998,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-19","BA",3300998,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-20","BA",3300998,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-21","BA",3300998,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-22","BA",3300998,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-23","BA",3300998,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-24","BA",3300998,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-25","BA",3300998,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-26","BA",3300998,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-27","BA",3300998,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-28","BA",3300998,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-29","BA",3300998,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-30","BA",3300998,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-01-31","BA",3300998,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-01","BA",3300998,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-02","BA",3300998,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-03","BA",3300998,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-04","BA",3300998,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-05","BA",3300998,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-06","BA",3300998,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-07","BA",3300998,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-08","BA",3300998,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
"2020-02-09","BA",3300998,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0
