"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_infected","p_infected_low","p_infected_high","p_fatalities","p_fatalities_low","p_fatalities_high","p_hospital","p_hospital_low","p_hospital_high","p_recent","p_recent_low","p_recent_high","p_daily","p_daily_low","p_daily_high","p_active","p_active_low","p_active_high"
"2022/07/01","DEBB",2485000,1,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022/07/02","DEBB",2485000,4,25,4,25,0.36,0.171843457484155,0.548156542515845,0,0,0,0,0,0,0.04,0,0.116814586821685,0.00571428571428571,0,0.035261372116194,0,0,0
"2022/07/03","DEBB",2485000,4,25,4,25,0.36,0.171843457484155,0.548156542515845,0,0,0,0,0,0,0.04,0,0.116814586821685,0.00571428571428571,0,0.035261372116194,0,0,0
"2022/07/04","DEBB",2485000,4,25,4,25,0.36,0.171843457484155,0.548156542515845,0,0,0,0,0,0,0.04,0,0.116814586821685,0.00571428571428571,0,0.035261372116194,0,0,0
"2022/07/05","DEBB",2485000,4,25,4,25,0.36,0.171843457484155,0.548156542515845,0,0,0,0,0,0,0.04,0,0.116814586821685,0.00571428571428571,0,0.035261372116194,0,0,0
"2022/07/06","DEBB",2485000,5,45,5,45,0.533333333333333,0.387571242727901,0.679095423938766,0,0,0,0,0,0,0.0222222222222222,0,0.0652903168500976,0.00317460317460317,0,0.0196106021069739,0,0,0
"2022/07/07","DEBB",2485000,5,45,5,45,0.533333333333333,0.387571242727901,0.679095423938766,0,0,0,0,0,0,0.0222222222222222,0,0.0652903168500976,0.00317460317460317,0,0.0196106021069739,0,0,0
"2022/07/08","DEBB",2485000,5,45,5,45,0.533333333333333,0.387571242727901,0.679095423938766,0,0,0,0,0,0,0.0222222222222222,0,0.0652903168500976,0.00317460317460317,0,0.0196106021069739,0,0,0
"2022/07/09","DEBB",2485000,5,45,5,45,0.533333333333333,0.387571242727901,0.679095423938766,0,0,0,0,0,0,0.0222222222222222,0,0.0652903168500976,0.00317460317460317,0,0.0196106021069739,0,0,0
"2022/07/10","DEBB",2485000,8,120,8,120,0.35,0.264660878368129,0.435339121631871,0,0,0,0,0,0,0.00833333333333333,0,0.0245981698591689,0.00119047619047619,0,0.00736010679690279,0,0,0
"2022/07/11","DEBB",2485000,8,120,8,120,0.35,0.264660878368129,0.435339121631871,0,0,0,0,0,0,0.00833333333333333,0,0.0245981698591689,0.00119047619047619,0,0.00736010679690279,0,0,0
"2022/07/12","DEBB",2485000,8,120,8,120,0.35,0.264660878368129,0.435339121631871,0,0,0,0,0,0,0.00833333333333333,0,0.0245981698591689,0.00119047619047619,0,0.00736010679690279,0,0,0
"2022/07/13","DEBB",2485000,8,120,7,117,0.35,0.264660878368129,0.435339121631871,0,0,0,0,0,0,0.00854700854700855,0,0.025227094836992,0.00122100122100122,0,0.00754873078960767,0,0,0
"2022/07/14","DEBB",2485000,8,120,7,117,0.35,0.264660878368129,0.435339121631871,0,0,0,0,0,0,0.00854700854700855,0,0.025227094836992,0.00122100122100122,0,0.00754873078960767,0,0,0
"2022/07/15","DEBB",2485000,9,135,8,132,0.362962962962963,0.281849171122701,0.444076754803225,0,0,0,0,0,0,0.0151515151515152,0,0.0359903708911263,0.00216450216450216,0,0.0100926111666637,0.0151515151515152,0,0.0359903708911263
"2022/07/16","DEBB",2485000,9,135,5,110,0.362962962962963,0.281849171122701,0.444076754803225,0,0,0,0,0,0,0.00909090909090909,0,0.0268275883383194,0.0012987012987013,0,0.00802884276595455,0.0181818181818182,0,0.0431499436964207
"2022/07/17","DEBB",2485000,9,135,5,110,0.362962962962963,0.281849171122701,0.444076754803225,0,0,0,0,0,0,0.00909090909090909,0,0.0268275883383194,0.0012987012987013,0,0.00802884276595455,0.0181818181818182,0,0.0431499436964207
"2022/07/18","DEBB",2485000,10,175,6,150,0.337142857142857,0.26710287633212,0.407182837953594,0,0,0,0,0,0,0.00666666666666667,0,0.0196894656408125,0.000952380952380952,0,0.00588867368667338,0.0133333333333333,0,0.0316884461414894
