"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","stillsick_p_w_country","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","stillsick_p_w_provs","stillsick_p_m_provs","sumreach_provs","n_obs_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","stillsick_p_w_regs_rhs","stillsick_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"ES",2020-09-08,47026208,0.0806364129452179,0.00724112961622013,0.00540175557056043,5531,50,0.0459260408020507,32783,0.0021656474508377,0.00664374602512526,32783,0.0509368219348966,0.00289834285869724,0.00289834285869724,"ESAN","ESAL",716820,0,0,0,0,0,0,60,2,8414240,0.0294975688816856,0.0406069297627437,0.00166777851901268,0.00222222222222222,0.00204918032786885,0.00351469237832874,3085,50,0.0219539684511276,0.016423460778989,0.00117557585485467,0.00078998697446234,0.00117557585485467,0.00078998697446234,745,745,0.0280302105733917,0.0359028346209951,0.00157203674752502,0.00194362815966841,0.00187924943168202,0.00298469093554011
"ES",2020-09-08,47026208,0.0806364129452179,0.00724112961622013,0.00540175557056043,5531,50,0.0459260408020507,32783,0.0021656474508377,0.00664374602512526,32783,0.0509368219348966,0.00289834285869724,0.00289834285869724,"ESAN","ESCO",782979,0,0,0,0,0,0,0,0,8414240,0.0294975688816856,0.0406069297627437,0.00166777851901268,0.00222222222222222,0.00204918032786885,0.00351469237832874,3085,50,0.0219539684511276,0.016423460778989,0.00117557585485467,0.00078998697446234,0.00117557585485467,0.00078998697446234,745,745,0.0280302105733917,0.0359028346209951,0.00157203674752502,0.00194362815966841,0.00187924943168202,0.00298469093554011
"ES",2020-09-08,47026208,0.0806364129452179,0.00724112961622013,0.00540175557056043,5531,50,0.0459260408020507,32783,0.0021656474508377,0.00664374602512526,32783,0.0509368219348966,0.00289834285869724,0.00289834285869724,"ESAN","ESGR",914678,0.025,0.025,0,0,0,0,40,2,8414240,0.0294975688816856,0.0406069297627437,0.00166777851901268,0.00222222222222222,0.00204918032786885,0.00351469237832874,3085,50,0.0219539684511276,0.016423460778989,0.00117557585485467,0.00078998697446234,0.00117557585485467,0.00078998697446234,745,745,0.0280302105733917,0.0359028346209951,0.00157203674752502,0.00194362815966841,0.00187924943168202,0.00298469093554011
"ES",2020-09-08,47026208,0.0806364129452179,0.00724112961622013,0.00540175557056043,5531,50,0.0459260408020507,32783,0.0021656474508377,0.00664374602512526,32783,0.0509368219348966,0.00289834285869724,0.00289834285869724,"ESAN","ESH",521870,0.00819672131147541,0.0166666666666667,0,0,0,0,122,3,8414240,0.0294975688816856,0.0406069297627437,0.00166777851901268,0.00222222222222222,0.00204918032786885,0.00351469237832874,3085,50,0.0219539684511276,0.016423460778989,0.00117557585485467,0.00078998697446234,0.00117557585485467,0.00078998697446234,745,745,0.0280302105733917,0.0359028346209951,0.00157203674752502,0.00194362815966841,0.00187924943168202,0.00298469093554011
"ES",2020-09-08,47026208,0.0806364129452179,0.00724112961622013,0.00540175557056043,5531,50,0.0459260408020507,32783,0.0021656474508377,0.00664374602512526,32783,0.0509368219348966,0.00289834285869724,0.00289834285869724,"ESAN","ESCA",1240155,0,0,0,0,0,0,20,1,8414240,0.0294975688816856,0.0406069297627437,0.00166777851901268,0.00222222222222222,0.00204918032786885,0.00351469237832874,3085,50,0.0219539684511276,0.016423460778989,0.00117557585485467,0.00078998697446234,0.00117557585485467,0.00078998697446234,745,745,0.0280302105733917,0.0359028346209951,0.00157203674752502,0.00194362815966841,0.00187924943168202,0.00298469093554011
"ES",2020-09-08,47026208,0.0806364129452179,0.00724112961622013,0.00540175557056043,5531,50,0.0459260408020507,32783,0.0021656474508377,0.00664374602512526,32783,0.0509368219348966,0.00289834285869724,0.00289834285869724,"ESAN","ESJ",633564,0,0,0,0,0,0,0,0,8414240,0.0294975688816856,0.0406069297627437,0.00166777851901268,0.00222222222222222,0.00204918032786885,0.00351469237832874,3085,50,0.0219539684511276,0.016423460778989,0.00117557585485467,0.00078998697446234,0.00117557585485467,0.00078998697446234,745,745,0.0280302105733917,0.0359028346209951,0.00157203674752502,0.00194362815966841,0.00187924943168202,0.00298469093554011
"ES",2020-09-08,47026208,0.0806364129452179,0.00724112961622013,0.00540175557056043,5531,50,0.0459260408020507,32783,0.0021656474508377,0.00664374602512526,32783,0.0509368219348966,0.00289834285869724,0.00289834285869724,"ESAN","ESMA",1661785,0.0773809523809524,0.0546666666666667,0.00595238095238095,0.004,0.00595238095238095,0.004,168,5,8414240,0.0294975688816856,0.0406069297627437,0.00166777851901268,0.00222222222222222,0.00204918032786885,0.00351469237832874,3085,50,0.0219539684511276,0.016423460778989,0.00117557585485467,0.00078998697446234,0.00117557585485467,0.00078998697446234,745,745,0.0280302105733917,0.0359028346209951,0.00157203674752502,0.00194362815966841,0.00187924943168202,0.00298469093554011
"ES",2020-09-08,47026208,0.0806364129452179,0.00724112961622013,0.00540175557056043,5531,50,0.0459260408020507,32783,0.0021656474508377,0.00664374602512526,32783,0.0509368219348966,0.00289834285869724,0.00289834285869724,"ESAN","ESSE",1942389,0.0149253731343284,0.008125,0,0,0,0,335,4,8414240,0.0294975688816856,0.0406069297627437,0.00166777851901268,0.00222222222222222,0.00204918032786885,0.00351469237832874,3085,50,0.0219539684511276,0.016423460778989,0.00117557585485467,0.00078998697446234,0.00117557585485467,0.00078998697446234,745,745,0.0280302105733917,0.0359028346209951,0.00157203674752502,0.00194362815966841,0.00187924943168202,0.00298469093554011
"ES",2020-09-08,47026208,0.0806364129452179,0.00724112961622013,0.00540175557056043,5531,50,0.0459260408020507,32783,0.0021656474508377,0.00664374602512526,32783,0.0509368219348966,0.00289834285869724,0.00289834285869724,"ESAR","ESTE",134137,0,0,0,0,0,0,0,0,1319291,0.0441176470588235,0.0663233766233766,0.0018598884066956,0.000869565217391304,0.00433973961562306,0.00605072463768116,3808,50,0.0278560298856049,0.0210674722148397,0,0,0,0,105,105,0.0436812888162506,0.0651089963619669,0.00180998084658749,0.000846231624795831,0.00422328864203747,0.00588836172253766
"ES",2020-09-08,47026208,0.0806364129452179,0.00724112961622013,0.00540175557056043,5531,50,0.0459260408020507,32783,0.0021656474508377,0.00664374602512526,32783,0.0509368219348966,0.00289834285869724,0.00289834285869724,"ESAR","ESHU",220461,0,0,0,0,0,0,0,0,1319291,0.0441176470588235,0.0663233766233766,0.0018598884066956,0.000869565217391304,0.00433973961562306,0.00605072463768116,3808,50,0.0278560298856049,0.0210674722148397,0,0,0,0,105,105,0.0436812888162506,0.0651089963619669,0.00180998084658749,0.000846231624795831,0.00422328864203747,0.00588836172253766
