"country","region","date","Confirmed","Deaths","Recovered","Active","ISO2","ISO3"
"Paraguay",NA,2020-03-08,1,0,0,NA,"PY","PRY"
"Paraguay",NA,2020-03-09,1,0,0,NA,"PY","PRY"
"Paraguay",NA,2020-03-10,5,0,0,NA,"PY","PRY"
"Paraguay",NA,2020-03-11,5,0,0,NA,"PY","PRY"
"Paraguay",NA,2020-03-12,6,0,0,NA,"PY","PRY"
"Paraguay",NA,2020-03-13,7,0,0,NA,"PY","PRY"
"Paraguay",NA,2020-03-14,7,0,0,NA,"PY","PRY"
"Paraguay",NA,2020-03-15,8,0,0,NA,"PY","PRY"
"Paraguay",NA,2020-03-16,9,0,0,NA,"PY","PRY"
"Paraguay",NA,2020-03-17,11,0,0,NA,"PY","PRY"
"Paraguay",NA,2020-03-18,11,0,0,NA,"PY","PRY"
"Paraguay",NA,2020-03-19,13,0,0,NA,"PY","PRY"
"Paraguay",NA,2020-03-20,18,1,0,NA,"PY","PRY"
"Paraguay",NA,2020-03-21,22,1,0,NA,"PY","PRY"
"Paraguay",NA,2020-03-22,22,1,0,21,"PY","PRY"
"Paraguay",NA,2020-03-23,27,2,0,25,"PY","PRY"
"Paraguay",NA,2020-03-24,37,3,0,34,"PY","PRY"
"Paraguay",NA,2020-03-25,41,3,0,38,"PY","PRY"
"Paraguay",NA,2020-03-26,52,3,0,49,"PY","PRY"
"Paraguay",NA,2020-03-27,56,3,1,52,"PY","PRY"
"Paraguay",NA,2020-03-28,59,3,1,55,"PY","PRY"
"Paraguay",NA,2020-03-29,64,3,1,60,"PY","PRY"
"Paraguay",NA,2020-03-30,65,3,1,61,"PY","PRY"
"Paraguay",NA,2020-03-31,69,3,1,65,"PY","PRY"
"Paraguay",NA,2020-04-01,77,3,1,73,"PY","PRY"
"Paraguay",NA,2020-04-02,92,3,2,87,"PY","PRY"
"Paraguay",NA,2020-04-03,96,3,6,87,"PY","PRY"
"Paraguay",NA,2020-04-04,104,3,12,89,"PY","PRY"
"Paraguay",NA,2020-04-05,113,5,12,96,"PY","PRY"
"Paraguay",NA,2020-04-06,115,5,12,98,"PY","PRY"
"Paraguay",NA,2020-04-07,119,5,15,99,"PY","PRY"
"Paraguay",NA,2020-04-08,124,5,15,104,"PY","PRY"
"Paraguay",NA,2020-04-09,129,6,18,105,"PY","PRY"
"Paraguay",NA,2020-04-10,133,6,18,109,"PY","PRY"
"Paraguay",NA,2020-04-11,134,6,18,110,"PY","PRY"
"Paraguay",NA,2020-04-12,147,6,22,119,"PY","PRY"
"Paraguay",NA,2020-04-13,159,7,22,130,"PY","PRY"
"Paraguay",NA,2020-04-14,161,8,22,131,"PY","PRY"
"Paraguay",NA,2020-04-15,174,8,23,143,"PY","PRY"
"Paraguay",NA,2020-04-16,199,8,30,161,"PY","PRY"
"Paraguay",NA,2020-04-17,202,8,30,164,"PY","PRY"
"Paraguay",NA,2020-04-18,206,8,35,163,"PY","PRY"
"Paraguay",NA,2020-04-19,208,8,41,159,"PY","PRY"
"Paraguay",NA,2020-04-20,208,8,46,154,"PY","PRY"
"Paraguay",NA,2020-04-21,213,9,53,151,"PY","PRY"
"Paraguay",NA,2020-04-22,213,9,62,142,"PY","PRY"
"Paraguay",NA,2020-04-23,220,9,67,144,"PY","PRY"
"Paraguay",NA,2020-04-24,223,9,78,136,"PY","PRY"
"Paraguay",NA,2020-04-25,228,9,85,134,"PY","PRY"
"Paraguay",NA,2020-04-26,228,9,85,134,"PY","PRY"
"Paraguay",NA,2020-04-27,230,9,93,128,"PY","PRY"
"Paraguay",NA,2020-04-28,239,9,102,128,"PY","PRY"
"Paraguay",NA,2020-04-29,249,9,102,138,"PY","PRY"
"Paraguay",NA,2020-04-30,266,10,113,143,"PY","PRY"
"Paraguay",NA,2020-05-01,333,10,115,208,"PY","PRY"
"Paraguay",NA,2020-05-02,370,10,119,241,"PY","PRY"
"Paraguay",NA,2020-05-03,396,10,126,260,"PY","PRY"
"Paraguay",NA,2020-05-04,415,10,130,275,"PY","PRY"
"Paraguay",NA,2020-05-05,431,10,135,286,"PY","PRY"
"Paraguay",NA,2020-05-06,440,10,142,288,"PY","PRY"
"Paraguay",NA,2020-05-07,462,10,148,304,"PY","PRY"
"Paraguay",NA,2020-05-08,563,10,152,401,"PY","PRY"
"Paraguay",NA,2020-05-09,689,10,155,524,"PY","PRY"
"Paraguay",NA,2020-05-10,713,10,165,538,"PY","PRY"
"Paraguay",NA,2020-05-11,724,10,170,544,"PY","PRY"
"Paraguay",NA,2020-05-12,737,10,173,554,"PY","PRY"
"Paraguay",NA,2020-05-13,740,11,182,547,"PY","PRY"
"Paraguay",NA,2020-05-14,754,11,184,559,"PY","PRY"
"Paraguay",NA,2020-05-15,759,11,193,555,"PY","PRY"
"Paraguay",NA,2020-05-16,778,11,198,569,"PY","PRY"
"Paraguay",NA,2020-05-17,786,11,202,573,"PY","PRY"
"Paraguay",NA,2020-05-18,788,11,219,558,"PY","PRY"
"Paraguay",NA,2020-05-19,829,11,230,588,"PY","PRY"
"Paraguay",NA,2020-05-20,833,11,242,580,"PY","PRY"
"Paraguay",NA,2020-05-21,836,11,256,569,"PY","PRY"
"Paraguay",NA,2020-05-22,838,11,264,563,"PY","PRY"
"Paraguay",NA,2020-05-23,850,11,298,541,"PY","PRY"
"Paraguay",NA,2020-05-24,862,11,307,544,"PY","PRY"
"Paraguay",NA,2020-05-25,865,11,344,510,"PY","PRY"
"Paraguay",NA,2020-05-26,877,11,382,484,"PY","PRY"
"Paraguay",NA,2020-05-27,884,11,392,481,"PY","PRY"
"Paraguay",NA,2020-05-28,900,11,402,487,"PY","PRY"
"Paraguay",NA,2020-05-29,917,11,413,493,"PY","PRY"
"Paraguay",NA,2020-05-30,964,11,466,487,"PY","PRY"
"Paraguay",NA,2020-05-31,986,11,477,498,"PY","PRY"
"Paraguay",NA,2020-06-01,995,11,488,496,"PY","PRY"
"Paraguay",NA,2020-06-02,1013,11,498,504,"PY","PRY"
"Paraguay",NA,2020-06-03,1070,11,511,548,"PY","PRY"
"Paraguay",NA,2020-06-04,1086,11,511,564,"PY","PRY"
"Paraguay",NA,2020-06-05,1087,11,516,560,"PY","PRY"
"Paraguay",NA,2020-06-06,1090,11,532,547,"PY","PRY"
"Paraguay",NA,2020-06-07,1135,11,575,549,"PY","PRY"
"Paraguay",NA,2020-06-08,1145,11,603,531,"PY","PRY"
"Paraguay",NA,2020-06-09,1187,11,604,572,"PY","PRY"
"Paraguay",NA,2020-06-10,1202,11,619,572,"PY","PRY"
"Paraguay",NA,2020-06-11,1230,11,624,595,"PY","PRY"
"Paraguay",NA,2020-06-12,1254,11,633,610,"PY","PRY"
"Paraguay",NA,2020-06-13,1261,11,647,603,"PY","PRY"
"Paraguay",NA,2020-06-14,1289,11,650,628,"PY","PRY"
"Paraguay",NA,2020-06-15,1296,12,673,611,"PY","PRY"
"Paraguay",NA,2020-06-16,1303,13,699,591,"PY","PRY"
"Paraguay",NA,2020-06-17,1308,13,711,584,"PY","PRY"
"Paraguay",NA,2020-06-18,1330,13,717,600,"PY","PRY"
"Paraguay",NA,2020-06-19,1336,13,741,582,"PY","PRY"
"Paraguay",NA,2020-06-20,1362,13,791,558,"PY","PRY"
"Paraguay",NA,2020-06-21,1379,13,871,495,"PY","PRY"
"Paraguay",NA,2020-06-22,1392,13,903,476,"PY","PRY"
"Paraguay",NA,2020-06-23,1422,13,926,483,"PY","PRY"
"Paraguay",NA,2020-06-24,1528,13,944,571,"PY","PRY"
"Paraguay",NA,2020-06-25,1569,13,976,580,"PY","PRY"
"Paraguay",NA,2020-06-26,1711,13,1013,685,"PY","PRY"
"Paraguay",NA,2020-06-27,1942,15,1045,882,"PY","PRY"
"Paraguay",NA,2020-06-28,2127,15,1065,1047,"PY","PRY"
"Paraguay",NA,2020-06-29,2191,16,1080,1095,"PY","PRY"
"Paraguay",NA,2020-06-30,2221,17,1089,1115,"PY","PRY"
"Paraguay",NA,2020-07-01,2260,19,1102,1139,"PY","PRY"
"Paraguay",NA,2020-07-02,2303,19,1108,1176,"PY","PRY"
"Paraguay",NA,2020-07-03,2349,19,1113,1217,"PY","PRY"
"Paraguay",NA,2020-07-04,2385,20,1134,1231,"PY","PRY"
"Paraguay",NA,2020-07-05,2427,20,1166,1241,"PY","PRY"
"Paraguay",NA,2020-07-06,2456,20,1180,1256,"PY","PRY"
"Paraguay",NA,2020-07-07,2502,20,1193,1289,"PY","PRY"
"Paraguay",NA,2020-07-08,2554,20,1212,1322,"PY","PRY"
"Paraguay",NA,2020-07-09,2638,20,1229,1389,"PY","PRY"
"Paraguay",NA,2020-07-10,2736,20,1256,1460,"PY","PRY"
"Paraguay",NA,2020-07-11,2820,21,1261,1538,"PY","PRY"
"Paraguay",NA,2020-07-12,2948,22,1275,1651,"PY","PRY"
"Paraguay",NA,2020-07-13,2980,25,1293,1662,"PY","PRY"
"Paraguay",NA,2020-07-14,3074,25,1308,1741,"PY","PRY"
"Paraguay",NA,2020-07-15,3198,25,1338,1835,"PY","PRY"
"Paraguay",NA,2020-07-16,3342,27,1379,1936,"PY","PRY"
"Paraguay",NA,2020-07-17,3457,28,1481,1948,"PY","PRY"
"Paraguay",NA,2020-07-18,3629,29,1643,1957,"PY","PRY"
"Paraguay",NA,2020-07-19,3721,31,1918,1772,"PY","PRY"
"Paraguay",NA,2020-07-20,3748,33,2171,1544,"PY","PRY"
"Paraguay",NA,2020-07-21,3817,35,2307,1475,"PY","PRY"
"Paraguay",NA,2020-07-22,4000,36,2391,1573,"PY","PRY"
"Paraguay",NA,2020-07-23,4113,36,2487,1590,"PY","PRY"
"Paraguay",NA,2020-07-24,4224,38,2596,1590,"PY","PRY"
"Paraguay",NA,2020-07-25,4328,40,2679,1609,"PY","PRY"
"Paraguay",NA,2020-07-26,4444,41,2794,1609,"PY","PRY"
"Paraguay",NA,2020-07-27,4548,43,2905,1600,"PY","PRY"
"Paraguay",NA,2020-07-28,4674,45,3039,1590,"PY","PRY"
"Paraguay",NA,2020-07-29,4866,46,3169,1651,"PY","PRY"
"Paraguay",NA,2020-07-30,5207,47,3250,1910,"PY","PRY"
"Paraguay",NA,2020-07-31,5338,49,3548,1741,"PY","PRY"
"Paraguay",NA,2020-08-01,5485,52,3786,1647,"PY","PRY"
"Paraguay",NA,2020-08-02,5644,52,3966,1626,"PY","PRY"
"Paraguay",NA,2020-08-03,5724,55,4249,1420,"PY","PRY"
"Paraguay",NA,2020-08-04,5852,59,4645,1148,"PY","PRY"
"Paraguay",NA,2020-08-05,6060,61,4839,1160,"PY","PRY"
"Paraguay",NA,2020-08-06,6375,66,4974,1335,"PY","PRY"
"Paraguay",NA,2020-08-07,6508,69,5123,1316,"PY","PRY"
"Paraguay",NA,2020-08-08,6705,72,5181,1452,"PY","PRY"
"Paraguay",NA,2020-08-09,6907,75,5222,1610,"PY","PRY"
"Paraguay",NA,2020-08-10,7234,82,5276,1876,"PY","PRY"
"Paraguay",NA,2020-08-11,7519,86,5326,2107,"PY","PRY"
"Paraguay",NA,2020-08-12,8018,93,5384,2541,"PY","PRY"
"Paraguay",NA,2020-08-13,8389,97,5516,2776,"PY","PRY"
"Paraguay",NA,2020-08-14,9022,108,5657,3257,"PY","PRY"
"Paraguay",NA,2020-08-15,9381,127,5841,3413,"PY","PRY"
"Paraguay",NA,2020-08-16,9791,138,6034,3619,"PY","PRY"
"Paraguay",NA,2020-08-17,10135,145,6210,3780,"PY","PRY"
"Paraguay",NA,2020-08-18,10606,161,6402,4043,"PY","PRY"
"Paraguay",NA,2020-08-19,11133,165,6582,4386,"PY","PRY"
"Paraguay",NA,2020-08-20,11817,170,6783,4864,"PY","PRY"
"Paraguay",NA,2020-08-21,12536,182,7007,5347,"PY","PRY"
"Paraguay",NA,2020-08-22,12974,192,7197,5585,"PY","PRY"
"Paraguay",NA,2020-08-23,13233,205,7417,5611,"PY","PRY"
"Paraguay",NA,2020-08-24,13602,219,7649,5734,"PY","PRY"
"Paraguay",NA,2020-08-25,14228,231,7883,6114,"PY","PRY"
"Paraguay",NA,2020-08-26,14872,247,8134,6491,"PY","PRY"
"Paraguay",NA,2020-08-27,15290,265,8348,6677,"PY","PRY"
"Paraguay",NA,2020-08-28,15873,280,8595,6998,"PY","PRY"
"Paraguay",NA,2020-08-29,16474,294,8854,7326,"PY","PRY"
"Paraguay",NA,2020-08-30,17105,308,9146,7651,"PY","PRY"
"Paraguay",NA,2020-08-31,17662,326,9421,7915,"PY","PRY"
"Paraguay",NA,2020-09-01,18338,348,9721,8269,"PY","PRY"
"Paraguay",NA,2020-09-02,19138,358,9981,8799,"PY","PRY"
"Paraguay",NA,2020-09-03,19959,373,10251,9335,"PY","PRY"
"Paraguay",NA,2020-09-04,20654,398,10523,9733,"PY","PRY"
"Paraguay",NA,2020-09-05,21871,412,10810,10649,"PY","PRY"
"Paraguay",NA,2020-09-06,22486,435,11133,10918,"PY","PRY"
"Paraguay",NA,2020-09-07,23353,449,11524,11380,"PY","PRY"
"Paraguay",NA,2020-09-08,24214,463,11920,11831,"PY","PRY"
"Paraguay",NA,2020-09-09,25026,474,12309,12243,"PY","PRY"
"Paraguay",NA,2020-09-10,25631,485,12729,12417,"PY","PRY"
"Paraguay",NA,2020-09-11,26512,496,13181,12835,"PY","PRY"
"Paraguay",NA,2020-09-12,27325,514,13679,13132,"PY","PRY"
"Paraguay",NA,2020-09-13,27818,525,14288,13005,"PY","PRY"
"Paraguay",NA,2020-09-14,28487,539,14814,13134,"PY","PRY"
"Paraguay",NA,2020-09-15,29298,552,15261,13485,"PY","PRY"
"Paraguay",NA,2020-09-16,30419,566,15740,14113,"PY","PRY"
"Paraguay",NA,2020-09-17,31113,584,16313,14216,"PY","PRY"
"Paraguay",NA,2020-09-18,32127,611,16921,14595,"PY","PRY"
"Paraguay",NA,2020-09-19,33015,636,17535,14844,"PY","PRY"
"Paraguay",NA,2020-09-20,33520,659,18117,14744,"PY","PRY"
"Paraguay",NA,2020-09-21,34260,676,18629,14955,"PY","PRY"
"Paraguay",NA,2020-09-22,34828,705,19257,14866,"PY","PRY"
"Paraguay",NA,2020-09-23,35571,727,19867,14977,"PY","PRY"
"Paraguay",NA,2020-09-24,36404,743,20502,15159,"PY","PRY"
"Paraguay",NA,2020-09-25,37226,761,21117,15348,"PY","PRY"
"Paraguay",NA,2020-09-26,37922,782,21757,15383,"PY","PRY"
"Paraguay",NA,2020-09-27,38684,803,22419,15462,"PY","PRY"
